CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment,Cluster,Customer_Cluster
CUST000388,736,4,4863.29,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST000389,217,2,1353.6399999999999,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST000390,494,3,2560.51,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST000391,114,2,2924.38,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000393,329,1,1622.7,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST000394,365,3,1852.96,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST000396,227,5,3901.5,4,5,5,455,14,Champions,3,High Value Customers
CUST000397,3,1,695.94,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000398,1008,2,551.45,2,2,1,221,5,At Risk,1,Inactive Customers
CUST000399,182,4,1493.53,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST000400,1367,1,1533.83,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000401,129,2,2218.3,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000402,554,2,2083.88,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST000403,21,3,1291.94,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST000404,983,1,21.89,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000405,645,1,228.11,3,1,1,311,5,At Risk,2,Occasional Customers
CUST000406,293,3,2251.38,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000407,682,1,1043.36,2,1,2,212,5,At Risk,2,Occasional Customers
CUST000408,77,2,854.3900000000001,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST000409,1114,2,2014.04,1,2,3,123,6,At Risk,1,Inactive Customers
CUST000410,290,6,6184.72,4,5,5,455,14,Champions,3,High Value Customers
CUST000411,293,6,4765.58,4,5,5,455,14,Champions,3,High Value Customers
CUST000412,749,3,1705.48,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST000413,345,2,196.26,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST000414,62,3,1922.1399999999999,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST000415,53,2,2055.1,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000416,817,3,3223.82,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000417,673,2,1989.6599999999999,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST000418,760,1,2153.32,2,1,3,213,6,At Risk,2,Occasional Customers
CUST000419,834,3,2491.87,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000420,698,1,520.47,2,1,1,211,4,At Risk,2,Occasional Customers
CUST000423,337,3,5134.67,4,4,5,445,13,Champions,3,High Value Customers
CUST000424,1769,1,883.22,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000425,703,2,2542.84,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000426,394,1,1936.49,3,1,3,313,7,Potential Loyalists,2,Occasional Customers
CUST000427,3,1,490.89,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000428,887,1,413.32,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000429,217,4,2373.81,4,5,4,454,13,Champions,0,Regular Customers
CUST000431,265,3,2645.48,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000432,641,2,242.5,3,2,1,321,6,At Risk,2,Occasional Customers
CUST000433,77,5,4240.62,5,5,5,555,15,Champions,3,High Value Customers
CUST000434,922,2,2877.08,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000435,136,3,3605.3900000000003,5,4,5,545,14,Champions,0,Regular Customers
CUST000436,335,2,4516.87,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST000438,1646,2,1924.12,1,2,3,123,6,At Risk,1,Inactive Customers
CUST000439,1711,1,1824.72,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000440,536,4,2921.29,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST000441,1553,1,2035.71,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000442,1484,2,1720.72,1,2,3,123,6,At Risk,1,Inactive Customers
CUST000443,958,2,439.15,2,2,1,221,5,At Risk,1,Inactive Customers
CUST000444,993,1,1018.92,2,1,2,212,5,At Risk,1,Inactive Customers
CUST000445,612,4,2871.08,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST000446,34,2,3100.91,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000447,60,6,4679.7699999999995,5,5,5,555,15,Champions,3,High Value Customers
CUST000449,25,3,4869.67,5,4,5,545,14,Champions,3,High Value Customers
CUST000450,190,4,4411.53,4,5,5,455,14,Champions,3,High Value Customers
CUST000452,708,1,303.84,2,1,1,211,4,At Risk,2,Occasional Customers
CUST000453,239,3,2263.35,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000454,117,2,2728.45,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000455,669,3,3823.3,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST000456,724,3,699.65,2,4,1,241,7,Potential Loyalists,2,Occasional Customers
CUST000457,461,1,636.09,3,1,1,311,5,At Risk,2,Occasional Customers
CUST000458,1276,4,2615.8199999999997,1,5,4,154,10,Loyal Customers,0,Regular Customers
CUST000459,510,4,5993.9800000000005,3,5,5,355,13,Champions,3,High Value Customers
CUST000460,549,2,900.4,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST000461,1440,2,732.8199999999999,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000462,150,5,5986.08,5,5,5,555,15,Champions,3,High Value Customers
CUST000463,152,3,3741.32,5,4,5,545,14,Champions,0,Regular Customers
CUST000464,521,2,1520.94,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST000465,1263,1,2569.71,1,1,4,114,6,At Risk,1,Inactive Customers
CUST000466,39,5,5865.030000000001,5,5,5,555,15,Champions,3,High Value Customers
CUST000467,139,1,241.1,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000468,119,2,2090.61,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000469,87,4,2450.24,5,5,4,554,14,Champions,0,Regular Customers
CUST000470,546,3,3492.46,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST000471,1743,1,686.75,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000472,1416,2,1843.8999999999999,1,2,3,123,6,At Risk,1,Inactive Customers
CUST000473,506,1,824.96,3,1,2,312,6,At Risk,2,Occasional Customers
CUST000474,884,1,612.99,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000475,792,1,138.52,2,1,1,211,4,At Risk,2,Occasional Customers
CUST000476,384,2,3853.65,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST000477,182,2,3472.48,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST000478,712,3,5117.389999999999,2,4,5,245,11,Loyal Customers,3,High Value Customers
CUST000479,597,1,841.03,3,1,2,312,6,At Risk,2,Occasional Customers
CUST000480,36,2,3165.14,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000482,68,1,1135.99,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST000483,441,3,1131.52,3,4,2,342,9,Potential Loyalists,0,Regular Customers
CUST000484,568,2,3297.99,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST000485,21,3,1533.24,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST000486,1653,1,3096.71,1,1,4,114,6,At Risk,1,Inactive Customers
CUST000487,1613,1,1175.07,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000488,220,5,2262.05,4,5,4,454,13,Champions,0,Regular Customers
CUST000489,255,2,2078.66,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000490,230,5,5636.639999999999,4,5,5,455,14,Champions,3,High Value Customers
CUST000491,197,3,879.86,4,4,2,442,10,Loyal Customers,2,Occasional Customers
CUST000493,769,3,1471.3500000000001,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST000495,84,2,1502.4899999999998,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000496,1270,1,739.05,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000497,306,4,4356.110000000001,4,5,5,455,14,Champions,3,High Value Customers
CUST000498,673,4,4998.37,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST000500,571,3,2722.52,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST000502,578,2,390.01,3,2,1,321,6,At Risk,2,Occasional Customers
CUST000503,1600,1,443.54,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000504,157,1,116.69,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000505,306,3,2823.8599999999997,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000507,322,1,283.36,4,1,1,411,6,At Risk,2,Occasional Customers
CUST000508,637,2,1307.23,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST000510,1186,2,341.54,1,2,1,121,4,At Risk,1,Inactive Customers
CUST000511,171,2,1567.84,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000513,1577,1,983.61,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000514,12,2,1012.2900000000001,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST000515,56,4,2377.04,5,5,4,554,14,Champions,0,Regular Customers
CUST000516,1010,2,2424.68,2,2,4,224,8,Potential Loyalists,1,Inactive Customers
CUST000517,146,1,23.94,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000519,1105,1,144.84,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000521,87,4,3013.17,5,5,4,554,14,Champions,0,Regular Customers
CUST000522,1014,3,2341.67,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000523,654,1,2403.72,3,1,4,314,8,Potential Loyalists,2,Occasional Customers
CUST000524,1457,1,1446.11,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000525,28,3,1053.61,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST000526,679,3,2480.24,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000528,95,3,3153.5899999999997,5,4,4,544,13,Champions,0,Regular Customers
CUST000529,940,1,2616.24,2,1,4,214,7,Potential Loyalists,1,Inactive Customers
CUST000530,884,1,426.2,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000531,197,1,113.9,4,1,1,411,6,At Risk,2,Occasional Customers
CUST000532,329,5,4011.67,4,5,5,455,14,Champions,3,High Value Customers
CUST000533,18,3,1859.52,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST000534,73,4,4668.89,5,5,5,555,15,Champions,3,High Value Customers
CUST000535,1066,3,987.25,2,4,2,242,8,Potential Loyalists,1,Inactive Customers
CUST000536,302,4,3583.52,4,5,5,455,14,Champions,0,Regular Customers
CUST000537,590,5,2472.86,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST000538,1254,2,3276.75,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST000539,40,2,1411.02,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST000541,906,1,958.75,2,1,2,212,5,At Risk,1,Inactive Customers
CUST000543,190,2,1702.19,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000544,924,1,283.67,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000545,1738,1,1293.68,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000546,300,2,469.65999999999997,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST000547,176,3,710.96,4,4,2,442,10,Loyal Customers,2,Occasional Customers
CUST000552,600,1,451.82,3,1,1,311,5,At Risk,2,Occasional Customers
CUST000553,488,1,1121.69,3,1,2,312,6,At Risk,2,Occasional Customers
CUST000555,136,5,3334.34,5,5,5,555,15,Champions,3,High Value Customers
CUST000556,1442,1,1240.97,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000557,156,2,624.48,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST000558,1193,1,442.15,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000559,1303,2,1178.94,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000560,1697,1,472.63,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000561,1191,1,325.19,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000562,258,2,1886.72,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000563,909,2,809.9499999999999,2,2,2,222,6,At Risk,1,Inactive Customers
CUST000564,276,3,1728.0500000000002,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST000565,699,3,3452.0,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST000566,304,2,4822.41,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST000567,198,4,5285.51,4,5,5,455,14,Champions,3,High Value Customers
CUST000569,1291,2,3191.81,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST000570,54,1,2069.04,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST000571,424,3,1463.6999999999998,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000572,1022,2,2644.19,2,2,4,224,8,Potential Loyalists,1,Inactive Customers
CUST000573,400,1,629.92,3,1,1,311,5,At Risk,2,Occasional Customers
CUST000575,104,2,2514.73,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000576,948,1,1786.15,2,1,3,213,6,At Risk,1,Inactive Customers
CUST000577,867,3,4071.63,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST000578,1188,1,162.4,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000579,812,4,3976.29,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST000581,210,4,2454.83,4,5,4,454,13,Champions,0,Regular Customers
CUST000582,778,2,2322.17,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000584,99,3,1258.3600000000001,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST000585,810,2,4138.639999999999,2,2,5,225,9,Potential Loyalists,0,Regular Customers
CUST000587,201,2,691.4300000000001,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST000588,76,4,6342.2,5,5,5,555,15,Champions,3,High Value Customers
CUST000589,460,3,1904.05,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000590,511,2,1496.1599999999999,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST000591,668,3,2110.22,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000592,1364,4,4430.22,1,5,5,155,11,Loyal Customers,3,High Value Customers
CUST000593,448,2,1491.62,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST000594,349,3,2532.09,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000595,19,3,3015.5499999999997,5,4,4,544,13,Champions,0,Regular Customers
CUST000596,266,3,1513.54,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST000597,909,1,440.07,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000599,79,2,2238.65,5,2,4,524,11,Loyal Customers,2,Occasional Customers
CUST000600,819,2,1947.58,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST000602,349,3,4130.71,4,4,5,445,13,Champions,0,Regular Customers
CUST000603,1297,3,2783.98,1,4,4,144,9,Potential Loyalists,1,Inactive Customers
CUST000604,1591,2,1426.49,1,2,3,123,6,At Risk,1,Inactive Customers
CUST000605,311,2,1528.85,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000606,89,2,2879.5299999999997,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST000607,771,4,2799.47,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST000608,123,4,6997.16,5,5,5,555,15,Champions,3,High Value Customers
CUST000609,1177,1,478.42,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000610,975,2,832.42,2,2,2,222,6,At Risk,1,Inactive Customers
CUST000611,1056,1,663.96,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000612,1113,2,1097.87,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000613,590,4,4296.8099999999995,3,5,5,355,13,Champions,3,High Value Customers
CUST000614,575,2,3342.64,3,2,5,325,10,Loyal Customers,0,Regular Customers
CUST000615,443,3,1459.3,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000616,148,2,494.84000000000003,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST000618,313,2,1211.22,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST000619,709,2,1623.21,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST000620,569,3,2275.54,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST000621,886,5,4927.14,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST000622,950,1,1941.03,2,1,3,213,6,At Risk,1,Inactive Customers
CUST000623,1221,3,3811.8599999999997,1,4,5,145,10,Loyal Customers,0,Regular Customers
CUST000624,233,5,4504.14,4,5,5,455,14,Champions,3,High Value Customers
CUST000625,439,3,2010.1100000000001,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000627,381,2,690.53,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST000628,522,1,417.31,3,1,1,311,5,At Risk,2,Occasional Customers
CUST000629,394,2,914.9300000000001,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST000630,874,1,197.66,2,1,1,211,4,At Risk,1,Inactive Customers
CUST000631,1629,2,1006.01,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000632,357,5,3558.81,4,5,5,455,14,Champions,3,High Value Customers
CUST000633,151,1,468.18,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST000634,851,4,5078.71,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST000635,1285,1,2247.71,1,1,4,114,6,At Risk,1,Inactive Customers
CUST000637,800,3,2662.8100000000004,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000638,237,2,1637.3600000000001,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000639,738,3,3299.8599999999997,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000640,769,1,1180.46,2,1,2,212,5,At Risk,2,Occasional Customers
CUST000641,1579,1,1430.92,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000642,410,2,2368.6800000000003,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST000643,636,3,3700.9799999999996,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST000644,26,2,2112.42,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000645,1298,1,1821.95,1,1,3,113,5,At Risk,1,Inactive Customers
CUST000646,272,6,4670.71,4,5,5,455,14,Champions,3,High Value Customers
CUST000647,90,3,1419.42,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST000649,533,4,1590.55,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST000650,758,3,5143.33,2,4,5,245,11,Loyal Customers,3,High Value Customers
CUST000651,410,2,1732.89,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST000653,192,2,2075.44,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000654,1180,1,95.02,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000655,185,5,6654.84,4,5,5,455,14,Champions,3,High Value Customers
CUST000656,436,3,1879.1,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST000659,1221,1,1211.22,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000660,127,2,1968.98,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST000661,990,1,996.17,2,1,2,212,5,At Risk,1,Inactive Customers
CUST000662,300,3,1085.88,4,4,2,442,10,Loyal Customers,0,Regular Customers
CUST000663,1268,1,408.49,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000665,54,7,8221.869999999999,5,5,5,555,15,Champions,3,High Value Customers
CUST000666,748,4,3428.1899999999996,2,5,5,255,12,Loyal Customers,0,Regular Customers
CUST000667,840,1,2305.51,2,1,4,214,7,Potential Loyalists,1,Inactive Customers
CUST000668,157,2,4399.54,5,2,5,525,12,Loyal Customers,0,Regular Customers
CUST000670,1315,2,1252.3400000000001,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000671,700,3,1613.46,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST000672,234,2,2551.11,4,2,4,424,10,Loyal Customers,0,Regular Customers
CUST000673,133,4,3813.89,5,5,5,555,15,Champions,3,High Value Customers
CUST000674,207,2,1745.5400000000002,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST000676,343,3,2464.3,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST000677,730,2,1663.94,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST000678,1509,1,606.92,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000679,173,2,1265.49,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST000680,1200,2,1378.41,1,2,2,122,5,At Risk,1,Inactive Customers
CUST000681,205,4,4246.35,4,5,5,455,14,Champions,3,High Value Customers
CUST000682,743,2,2622.13,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000683,315,2,546.4,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST000684,1047,2,2222.95,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST000685,1279,1,151.08,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000686,1058,3,2927.6099999999997,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST000687,1624,1,457.3,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST000688,596,2,415.44,3,2,1,321,6,At Risk,2,Occasional Customers
CUST000689,395,3,1040.06,3,4,2,342,9,Potential Loyalists,0,Regular Customers
CUST000690,1242,1,1156.34,1,1,2,112,4,At Risk,1,Inactive Customers
CUST000692,705,2,1239.6399999999999,2,2,2,222,6,At Risk,2,Occasional Customers
CUST000693,315,2,1207.3100000000002,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST000694,846,3,774.92,2,4,2,242,8,Potential Loyalists,2,Occasional Customers
CUST000695,1441,3,1761.79,1,4,3,143,8,Potential Loyalists,1,Inactive Customers
CUST000696,549,5,2473.19,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST000697,428,4,6096.06,3,5,5,355,13,Champions,3,High Value Customers
CUST000698,86,1,1424.81,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST000700,698,2,2674.75,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000701,648,1,2893.09,3,1,4,314,8,Potential Loyalists,2,Occasional Customers
CUST000702,720,2,2273.4,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST000703,26,3,6229.2,5,4,5,545,14,Champions,3,High Value Customers
CUST000704,502,1,2874.12,3,1,4,314,8,Potential Loyalists,2,Occasional Customers
CUST000706,5,1,1368.63,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
