CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment
CUST000500,571,3,2722.52,3,4,4,344,11,Loyal Customers
CUST000502,578,2,390.01,3,2,1,321,6,At Risk
CUST000503,1600,1,443.54,1,1,1,111,3,Lost Customers
CUST000504,157,1,116.69,5,1,1,511,7,Potential Loyalists
CUST000505,306,3,2823.8599999999997,4,4,4,444,12,Loyal Customers
CUST000507,322,1,283.36,4,1,1,411,6,At Risk
CUST000508,637,2,1307.23,3,2,2,322,7,Potential Loyalists
CUST000510,1186,2,341.54,1,2,1,121,4,At Risk
CUST000511,171,2,1567.84,5,2,3,523,10,Loyal Customers
CUST000513,1577,1,983.61,1,1,2,112,4,At Risk
CUST000514,12,2,1012.2900000000001,5,2,2,522,9,Potential Loyalists
CUST000515,56,4,2377.04,5,5,4,554,14,Champions
CUST000516,1010,2,2424.68,2,2,4,224,8,Potential Loyalists
CUST000517,146,1,23.94,5,1,1,511,7,Potential Loyalists
CUST000519,1105,1,144.84,1,1,1,111,3,Lost Customers
CUST000521,87,4,3013.17,5,5,4,554,14,Champions
CUST000522,1014,3,2341.67,2,4,4,244,10,Loyal Customers
CUST000523,654,1,2403.72,3,1,4,314,8,Potential Loyalists
CUST000524,1457,1,1446.11,1,1,3,113,5,At Risk
CUST000525,28,3,1053.61,5,4,2,542,11,Loyal Customers
CUST000526,679,3,2480.24,2,4,4,244,10,Loyal Customers
CUST000528,95,3,3153.5899999999997,5,4,4,544,13,Champions
CUST000529,940,1,2616.24,2,1,4,214,7,Potential Loyalists
CUST000530,884,1,426.2,2,1,1,211,4,At Risk
CUST000531,197,1,113.9,4,1,1,411,6,At Risk
CUST000532,329,5,4011.67,4,5,5,455,14,Champions
CUST000533,18,3,1859.52,5,4,3,543,12,Loyal Customers
CUST000534,73,4,4668.89,5,5,5,555,15,Champions
CUST000535,1066,3,987.25,2,4,2,242,8,Potential Loyalists
CUST000536,302,4,3583.52,4,5,5,455,14,Champions
CUST000537,590,5,2472.86,3,5,4,354,12,Loyal Customers
CUST000538,1254,2,3276.75,1,2,4,124,7,Potential Loyalists
CUST000539,40,2,1411.02,5,2,2,522,9,Potential Loyalists
CUST000541,906,1,958.75,2,1,2,212,5,At Risk
CUST000543,190,2,1702.19,4,2,3,423,9,Potential Loyalists
CUST000544,924,1,283.67,2,1,1,211,4,At Risk
CUST000545,1738,1,1293.68,1,1,2,112,4,At Risk
CUST000546,300,2,469.65999999999997,4,2,1,421,7,Potential Loyalists
CUST000547,176,3,710.96,4,4,2,442,10,Loyal Customers
CUST000552,600,1,451.82,3,1,1,311,5,At Risk
CUST000553,488,1,1121.69,3,1,2,312,6,At Risk
CUST000555,136,5,3334.34,5,5,5,555,15,Champions
CUST000556,1442,1,1240.97,1,1,2,112,4,At Risk
CUST000557,156,2,624.48,5,2,1,521,8,Potential Loyalists
CUST000558,1193,1,442.15,1,1,1,111,3,Lost Customers
CUST000559,1303,2,1178.94,1,2,2,122,5,At Risk
CUST000560,1697,1,472.63,1,1,1,111,3,Lost Customers
CUST000561,1191,1,325.19,1,1,1,111,3,Lost Customers
CUST000562,258,2,1886.72,4,2,3,423,9,Potential Loyalists
CUST000563,909,2,809.9499999999999,2,2,2,222,6,At Risk
CUST000564,276,3,1728.0500000000002,4,4,3,443,11,Loyal Customers
CUST000565,699,3,3452.0,2,4,5,245,11,Loyal Customers
CUST000566,304,2,4822.41,4,2,5,425,11,Loyal Customers
CUST000567,198,4,5285.51,4,5,5,455,14,Champions
CUST000569,1291,2,3191.81,1,2,4,124,7,Potential Loyalists
CUST000570,54,1,2069.04,5,1,3,513,9,Potential Loyalists
CUST000571,424,3,1463.6999999999998,3,4,3,343,10,Loyal Customers
CUST000572,1022,2,2644.19,2,2,4,224,8,Potential Loyalists
CUST000573,400,1,629.92,3,1,1,311,5,At Risk
CUST000575,104,2,2514.73,5,2,4,524,11,Loyal Customers
CUST000576,948,1,1786.15,2,1,3,213,6,At Risk
CUST000577,867,3,4071.63,2,4,5,245,11,Loyal Customers
CUST000578,1188,1,162.4,1,1,1,111,3,Lost Customers
CUST000579,812,4,3976.29,2,5,5,255,12,Loyal Customers
CUST000581,210,4,2454.83,4,5,4,454,13,Champions
CUST000582,778,2,2322.17,2,2,4,224,8,Potential Loyalists
CUST000584,99,3,1258.3600000000001,5,4,2,542,11,Loyal Customers
CUST000585,810,2,4138.639999999999,2,2,5,225,9,Potential Loyalists
CUST000587,201,2,691.4300000000001,4,2,1,421,7,Potential Loyalists
CUST000588,76,4,6342.2,5,5,5,555,15,Champions
CUST000589,460,3,1904.05,3,4,3,343,10,Loyal Customers
CUST000590,511,2,1496.1599999999999,3,2,3,323,8,Potential Loyalists
CUST000591,668,3,2110.22,3,4,3,343,10,Loyal Customers
CUST000592,1364,4,4430.22,1,5,5,155,11,Loyal Customers
CUST000593,448,2,1491.62,3,2,3,323,8,Potential Loyalists
CUST000594,349,3,2532.09,4,4,4,444,12,Loyal Customers
CUST000595,19,3,3015.5499999999997,5,4,4,544,13,Champions
CUST000596,266,3,1513.54,4,4,3,443,11,Loyal Customers
CUST000597,909,1,440.07,2,1,1,211,4,At Risk
CUST000599,79,2,2238.65,5,2,4,524,11,Loyal Customers
CUST000600,819,2,1947.58,2,2,3,223,7,Potential Loyalists
CUST000602,349,3,4130.71,4,4,5,445,13,Champions
CUST000603,1297,3,2783.98,1,4,4,144,9,Potential Loyalists
CUST000604,1591,2,1426.49,1,2,3,123,6,At Risk
CUST000605,311,2,1528.85,4,2,3,423,9,Potential Loyalists
CUST000606,89,2,2879.5299999999997,5,2,4,524,11,Loyal Customers
CUST000607,771,4,2799.47,2,5,4,254,11,Loyal Customers
CUST000608,123,4,6997.16,5,5,5,555,15,Champions
CUST000609,1177,1,478.42,1,1,1,111,3,Lost Customers
CUST000610,975,2,832.42,2,2,2,222,6,At Risk
CUST000611,1056,1,663.96,2,1,1,211,4,At Risk
CUST000612,1113,2,1097.87,1,2,2,122,5,At Risk
CUST000613,590,4,4296.8099999999995,3,5,5,355,13,Champions
CUST000614,575,2,3342.64,3,2,5,325,10,Loyal Customers
CUST000615,443,3,1459.3,3,4,3,343,10,Loyal Customers
CUST000616,148,2,494.84000000000003,5,2,1,521,8,Potential Loyalists
CUST000618,313,2,1211.22,4,2,2,422,8,Potential Loyalists
CUST000619,709,2,1623.21,2,2,3,223,7,Potential Loyalists
CUST000620,569,3,2275.54,3,4,4,344,11,Loyal Customers
CUST000621,886,5,4927.14,2,5,5,255,12,Loyal Customers
CUST000622,950,1,1941.03,2,1,3,213,6,At Risk
CUST000623,1221,3,3811.8599999999997,1,4,5,145,10,Loyal Customers
CUST000624,233,5,4504.14,4,5,5,455,14,Champions
CUST000625,439,3,2010.1100000000001,3,4,3,343,10,Loyal Customers
CUST000627,381,2,690.53,4,2,1,421,7,Potential Loyalists
CUST000628,522,1,417.31,3,1,1,311,5,At Risk
CUST000629,394,2,914.9300000000001,3,2,2,322,7,Potential Loyalists
CUST000630,874,1,197.66,2,1,1,211,4,At Risk
CUST000631,1629,2,1006.01,1,2,2,122,5,At Risk
CUST000632,357,5,3558.81,4,5,5,455,14,Champions
CUST000633,151,1,468.18,5,1,1,511,7,Potential Loyalists
CUST000634,851,4,5078.71,2,5,5,255,12,Loyal Customers
CUST000635,1285,1,2247.71,1,1,4,114,6,At Risk
CUST000637,800,3,2662.8100000000004,2,4,4,244,10,Loyal Customers
CUST000638,237,2,1637.3600000000001,4,2,3,423,9,Potential Loyalists
CUST000639,738,3,3299.8599999999997,2,4,4,244,10,Loyal Customers
CUST000640,769,1,1180.46,2,1,2,212,5,At Risk
CUST000641,1579,1,1430.92,1,1,3,113,5,At Risk
CUST000642,410,2,2368.6800000000003,3,2,4,324,9,Potential Loyalists
CUST000643,636,3,3700.9799999999996,3,4,5,345,12,Loyal Customers
CUST000644,26,2,2112.42,5,2,3,523,10,Loyal Customers
CUST000645,1298,1,1821.95,1,1,3,113,5,At Risk
CUST000646,272,6,4670.71,4,5,5,455,14,Champions
CUST000647,90,3,1419.42,5,4,3,543,12,Loyal Customers
CUST000649,533,4,1590.55,3,5,3,353,11,Loyal Customers
CUST000650,758,3,5143.33,2,4,5,245,11,Loyal Customers
CUST000651,410,2,1732.89,3,2,3,323,8,Potential Loyalists
CUST000653,192,2,2075.44,4,2,3,423,9,Potential Loyalists
CUST000654,1180,1,95.02,1,1,1,111,3,Lost Customers
CUST000655,185,5,6654.84,4,5,5,455,14,Champions
CUST000656,436,3,1879.1,3,4,3,343,10,Loyal Customers
CUST000659,1221,1,1211.22,1,1,2,112,4,At Risk
CUST000660,127,2,1968.98,5,2,3,523,10,Loyal Customers
CUST000661,990,1,996.17,2,1,2,212,5,At Risk
CUST000662,300,3,1085.88,4,4,2,442,10,Loyal Customers
CUST000663,1268,1,408.49,1,1,1,111,3,Lost Customers
CUST000665,54,7,8221.869999999999,5,5,5,555,15,Champions
CUST000666,748,4,3428.1899999999996,2,5,5,255,12,Loyal Customers
CUST000667,840,1,2305.51,2,1,4,214,7,Potential Loyalists
CUST000668,157,2,4399.54,5,2,5,525,12,Loyal Customers
CUST000670,1315,2,1252.3400000000001,1,2,2,122,5,At Risk
CUST000671,700,3,1613.46,2,4,3,243,9,Potential Loyalists
CUST000672,234,2,2551.11,4,2,4,424,10,Loyal Customers
CUST000673,133,4,3813.89,5,5,5,555,15,Champions
CUST000674,207,2,1745.5400000000002,4,2,3,423,9,Potential Loyalists
CUST000676,343,3,2464.3,4,4,4,444,12,Loyal Customers
CUST000677,730,2,1663.94,2,2,3,223,7,Potential Loyalists
CUST000678,1509,1,606.92,1,1,1,111,3,Lost Customers
CUST000679,173,2,1265.49,5,2,2,522,9,Potential Loyalists
CUST000680,1200,2,1378.41,1,2,2,122,5,At Risk
CUST000681,205,4,4246.35,4,5,5,455,14,Champions
CUST000682,743,2,2622.13,2,2,4,224,8,Potential Loyalists
CUST000683,315,2,546.4,4,2,1,421,7,Potential Loyalists
CUST000684,1047,2,2222.95,2,2,3,223,7,Potential Loyalists
CUST000685,1279,1,151.08,1,1,1,111,3,Lost Customers
CUST000686,1058,3,2927.6099999999997,2,4,4,244,10,Loyal Customers
CUST000687,1624,1,457.3,1,1,1,111,3,Lost Customers
CUST000688,596,2,415.44,3,2,1,321,6,At Risk
CUST000689,395,3,1040.06,3,4,2,342,9,Potential Loyalists
CUST000690,1242,1,1156.34,1,1,2,112,4,At Risk
CUST000692,705,2,1239.6399999999999,2,2,2,222,6,At Risk
CUST000693,315,2,1207.3100000000002,4,2,2,422,8,Potential Loyalists
CUST000694,846,3,774.92,2,4,2,242,8,Potential Loyalists
CUST000695,1441,3,1761.79,1,4,3,143,8,Potential Loyalists
CUST000696,549,5,2473.19,3,5,4,354,12,Loyal Customers
CUST000697,428,4,6096.06,3,5,5,355,13,Champions
CUST000698,86,1,1424.81,5,1,3,513,9,Potential Loyalists
CUST000700,698,2,2674.75,2,2,4,224,8,Potential Loyalists
CUST000701,648,1,2893.09,3,1,4,314,8,Potential Loyalists
CUST000702,720,2,2273.4,2,2,4,224,8,Potential Loyalists
CUST000703,26,3,6229.2,5,4,5,545,14,Champions
CUST000704,502,1,2874.12,3,1,4,314,8,Potential Loyalists
CUST000706,5,1,1368.63,5,1,2,512,8,Potential Loyalists
CUST000707,220,2,1978.27,4,2,3,423,9,Potential Loyalists
CUST000708,599,1,43.76,3,1,1,311,5,At Risk
CUST000709,1204,1,173.32,1,1,1,111,3,Lost Customers
CUST000710,48,3,2859.53,5,4,4,544,13,Champions
CUST000712,393,1,233.43,3,1,1,311,5,At Risk
CUST000713,92,4,7634.469999999999,5,5,5,555,15,Champions
CUST000715,1073,2,2118.12,1,2,3,123,6,At Risk
CUST000716,390,3,1855.89,3,4,3,343,10,Loyal Customers
CUST000717,1814,1,395.41,1,1,1,111,3,Lost Customers
CUST000718,807,3,3093.8100000000004,2,4,4,244,10,Loyal Customers
CUST000719,682,1,799.72,2,1,2,212,5,At Risk
CUST000720,881,1,1524.95,2,1,3,213,6,At Risk
CUST000721,34,4,4205.45,5,5,5,555,15,Champions
CUST000722,22,1,604.84,5,1,1,511,7,Potential Loyalists
CUST000723,348,4,2927.33,4,5,4,454,13,Champions
CUST000724,942,2,1142.52,2,2,2,222,6,At Risk
CUST000725,1540,3,3091.1099999999997,1,4,4,144,9,Potential Loyalists
CUST000726,328,2,2055.94,4,2,3,423,9,Potential Loyalists
CUST000727,171,1,211.89,5,1,1,511,7,Potential Loyalists
CUST000728,229,2,1879.42,4,2,3,423,9,Potential Loyalists
CUST000729,753,1,1411.49,2,1,2,212,5,At Risk
CUST000730,493,3,1877.21,3,4,3,343,10,Loyal Customers
CUST000731,322,3,1533.1100000000001,4,4,3,443,11,Loyal Customers
CUST000732,883,2,619.8100000000001,2,2,1,221,5,At Risk
CUST000733,340,2,986.1,4,2,2,422,8,Potential Loyalists
CUST000734,699,2,2602.07,2,2,4,224,8,Potential Loyalists
CUST000735,627,3,3427.9,3,4,5,345,12,Loyal Customers
CUST000736,102,2,766.86,5,2,2,522,9,Potential Loyalists
CUST000737,346,2,1167.88,4,2,2,422,8,Potential Loyalists
CUST000738,799,1,298.7,2,1,1,211,4,At Risk
CUST000739,325,2,2612.7200000000003,4,2,4,424,10,Loyal Customers
CUST000740,583,3,1609.23,3,4,3,343,10,Loyal Customers
CUST000741,729,2,1751.7199999999998,2,2,3,223,7,Potential Loyalists
CUST000742,840,1,453.4,2,1,1,211,4,At Risk
CUST000743,1628,2,1541.3600000000001,1,2,3,123,6,At Risk
CUST000744,494,1,847.46,3,1,2,312,6,At Risk
CUST000745,865,4,4740.9400000000005,2,5,5,255,12,Loyal Customers
CUST000746,109,3,1717.8,5,4,3,543,12,Loyal Customers
CUST000747,1295,1,296.89,1,1,1,111,3,Lost Customers
CUST000748,1072,1,1169.37,2,1,2,212,5,At Risk
CUST000749,172,2,1283.01,5,2,2,522,9,Potential Loyalists
CUST000750,366,1,587.47,4,1,1,411,6,At Risk
CUST000752,38,4,895.36,5,5,2,552,12,Loyal Customers
CUST000753,1660,1,135.99,1,1,1,111,3,Lost Customers
CUST000754,787,3,3761.5200000000004,2,4,5,245,11,Loyal Customers
CUST000755,231,2,751.47,4,2,2,422,8,Potential Loyalists
CUST000756,678,4,2424.13,2,5,4,254,11,Loyal Customers
CUST000757,971,2,647.03,2,2,1,221,5,At Risk
CUST000758,130,2,2622.29,5,2,4,524,11,Loyal Customers
CUST000759,1124,2,3279.17,1,2,4,124,7,Potential Loyalists
CUST000760,409,3,3934.62,3,4,5,345,12,Loyal Customers
CUST000761,470,2,3161.41,3,2,4,324,9,Potential Loyalists
CUST000762,1419,2,1561.0,1,2,3,123,6,At Risk
CUST000763,110,1,620.91,5,1,1,511,7,Potential Loyalists
CUST000764,60,3,1406.8799999999999,5,4,2,542,11,Loyal Customers
CUST000765,1596,1,2667.75,1,1,4,114,6,At Risk
CUST000766,2,2,2938.71,5,2,4,524,11,Loyal Customers
CUST000767,522,3,2390.21,3,4,4,344,11,Loyal Customers
CUST000769,63,3,2454.91,5,4,4,544,13,Champions
CUST000770,185,3,2904.6000000000004,4,4,4,444,12,Loyal Customers
CUST000771,62,2,2782.9300000000003,5,2,4,524,11,Loyal Customers
CUST000772,107,4,4700.429999999999,5,5,5,555,15,Champions
CUST000773,222,2,2832.1899999999996,4,2,4,424,10,Loyal Customers
CUST000774,487,1,870.48,3,1,2,312,6,At Risk
CUST000775,835,2,2251.19,2,2,4,224,8,Potential Loyalists
CUST000777,178,2,3432.56,4,2,5,425,11,Loyal Customers
CUST000778,148,3,1691.35,5,4,3,543,12,Loyal Customers
CUST000779,631,4,959.5699999999999,3,5,2,352,10,Loyal Customers
CUST000780,6,2,1106.26,5,2,2,522,9,Potential Loyalists
CUST000781,1643,1,1174.51,1,1,2,112,4,At Risk
CUST000782,1118,1,68.78,1,1,1,111,3,Lost Customers
CUST000783,744,2,1804.83,2,2,3,223,7,Potential Loyalists
CUST000784,887,3,5053.62,2,4,5,245,11,Loyal Customers
CUST000785,1600,1,1110.42,1,1,2,112,4,At Risk
CUST000786,97,2,2806.76,5,2,4,524,11,Loyal Customers
CUST000787,111,7,10962.32,5,5,5,555,15,Champions
CUST000789,815,2,5924.780000000001,2,2,5,225,9,Potential Loyalists
CUST000790,402,1,697.8,3,1,1,311,5,At Risk
CUST000791,1043,1,22.81,2,1,1,211,4,At Risk
CUST000792,570,1,2179.34,3,1,3,313,7,Potential Loyalists
CUST000793,404,1,997.53,3,1,2,312,6,At Risk
CUST000794,597,1,992.16,3,1,2,312,6,At Risk
CUST000795,41,5,5426.02,5,5,5,555,15,Champions
CUST000797,167,4,4364.93,5,5,5,555,15,Champions
CUST000799,1019,1,364.54,2,1,1,211,4,At Risk
CUST000800,771,2,1354.08,2,2,2,222,6,At Risk
CUST000801,1453,1,482.08,1,1,1,111,3,Lost Customers
CUST000802,759,4,2718.03,2,5,4,254,11,Loyal Customers
CUST000803,93,2,807.13,5,2,2,522,9,Potential Loyalists
CUST000805,593,1,563.86,3,1,1,311,5,At Risk
CUST000806,589,4,1928.3700000000001,3,5,3,353,11,Loyal Customers
CUST000807,72,3,1737.1,5,4,3,543,12,Loyal Customers
CUST000808,150,2,624.14,5,2,1,521,8,Potential Loyalists
CUST000809,472,2,1729.95,3,2,3,323,8,Potential Loyalists
CUST000811,159,5,4636.7,5,5,5,555,15,Champions
CUST000812,777,2,158.09,2,2,1,221,5,At Risk
CUST000813,885,2,1632.08,2,2,3,223,7,Potential Loyalists
CUST000814,86,2,1777.21,5,2,3,523,10,Loyal Customers
CUST000816,1258,2,1445.35,1,2,3,123,6,At Risk
CUST000817,1724,1,84.3,1,1,1,111,3,Lost Customers
CUST000818,566,1,1979.15,3,1,3,313,7,Potential Loyalists
CUST000820,481,1,733.33,3,1,2,312,6,At Risk
CUST000821,973,3,3430.77,2,4,5,245,11,Loyal Customers
CUST000823,907,5,3557.03,2,5,5,255,12,Loyal Customers
CUST000824,93,3,2964.1099999999997,5,4,4,544,13,Champions
CUST000825,1261,1,377.28,1,1,1,111,3,Lost Customers
CUST000826,775,3,4280.07,2,4,5,245,11,Loyal Customers
CUST000827,1277,1,379.83,1,1,1,111,3,Lost Customers
CUST000828,308,3,1312.75,4,4,2,442,10,Loyal Customers
CUST000829,107,3,2339.73,5,4,4,544,13,Champions
CUST000830,313,7,3786.48,4,5,5,455,14,Champions
CUST000831,11,2,1495.16,5,2,3,523,10,Loyal Customers
CUST000832,465,3,2384.5699999999997,3,4,4,344,11,Loyal Customers
CUST000833,142,2,1674.3400000000001,5,2,3,523,10,Loyal Customers
CUST000834,257,3,1660.01,4,4,3,443,11,Loyal Customers
CUST000836,242,2,1759.7800000000002,4,2,3,423,9,Potential Loyalists
CUST000837,700,3,5303.389999999999,2,4,5,245,11,Loyal Customers
CUST000838,37,4,5182.88,5,5,5,555,15,Champions
CUST000839,323,2,2883.49,4,2,4,424,10,Loyal Customers
CUST000840,972,2,2890.2,2,2,4,224,8,Potential Loyalists
CUST000841,253,1,1900.67,4,1,3,413,8,Potential Loyalists
CUST000842,1447,1,2039.66,1,1,3,113,5,At Risk
CUST000843,656,2,1569.29,3,2,3,323,8,Potential Loyalists
CUST000844,1262,1,274.39,1,1,1,111,3,Lost Customers
CUST000846,985,2,2049.16,2,2,3,223,7,Potential Loyalists
CUST000847,160,3,2955.2200000000003,5,4,4,544,13,Champions
CUST000848,528,1,698.32,3,1,1,311,5,At Risk
CUST000849,409,5,3718.6499999999996,3,5,5,355,13,Champions
CUST000850,943,1,2052.79,2,1,3,213,6,At Risk
CUST000851,752,1,869.64,2,1,2,212,5,At Risk
CUST000852,1701,2,483.41999999999996,1,2,1,121,4,At Risk
CUST000853,738,3,3578.34,2,4,5,245,11,Loyal Customers
CUST000854,525,3,2841.91,3,4,4,344,11,Loyal Customers
CUST000857,1052,2,1318.46,2,2,2,222,6,At Risk
CUST000858,381,3,1867.75,4,4,3,443,11,Loyal Customers
CUST000859,205,3,1883.24,4,4,3,443,11,Loyal Customers
CUST000860,406,2,3280.92,3,2,4,324,9,Potential Loyalists
CUST000861,598,1,641.31,3,1,1,311,5,At Risk
CUST000862,1051,1,284.42,2,1,1,211,4,At Risk
CUST000863,736,1,2840.77,2,1,4,214,7,Potential Loyalists
CUST000864,1410,1,197.08,1,1,1,111,3,Lost Customers
CUST000866,421,2,3179.13,3,2,4,324,9,Potential Loyalists
CUST000867,1442,1,674.56,1,1,1,111,3,Lost Customers
CUST000868,472,2,2314.2799999999997,3,2,4,324,9,Potential Loyalists
CUST000870,146,2,1398.98,5,2,2,522,9,Potential Loyalists
CUST000871,65,4,3083.76,5,5,4,554,14,Champions
CUST000872,1593,1,130.9,1,1,1,111,3,Lost Customers
CUST000873,1684,1,1718.58,1,1,3,113,5,At Risk
CUST000874,781,2,1310.1599999999999,2,2,2,222,6,At Risk
CUST000875,138,2,3201.7,5,2,4,524,11,Loyal Customers
CUST000877,1485,1,2354.05,1,1,4,114,6,At Risk
CUST000878,730,1,382.45,2,1,1,211,4,At Risk
CUST000880,1140,1,1612.33,1,1,3,113,5,At Risk
CUST000881,688,2,1885.0500000000002,2,2,3,223,7,Potential Loyalists
CUST000882,159,3,5270.05,5,4,5,545,14,Champions
CUST000883,298,2,2722.69,4,2,4,424,10,Loyal Customers
CUST000885,1550,2,290.29999999999995,1,2,1,121,4,At Risk
CUST000886,1467,2,657.46,1,2,1,121,4,At Risk
CUST000889,1655,2,1054.01,1,2,2,122,5,At Risk
CUST000890,502,1,92.55,3,1,1,311,5,At Risk
CUST000891,406,4,3168.54,3,5,4,354,12,Loyal Customers
CUST000892,966,2,2491.71,2,2,4,224,8,Potential Loyalists
CUST000893,1668,1,767.6,1,1,2,112,4,At Risk
CUST000894,70,4,2948.1,5,5,4,554,14,Champions
CUST000895,329,4,3590.69,4,5,5,455,14,Champions
CUST000898,200,3,981.02,4,4,2,442,10,Loyal Customers
CUST000899,461,2,750.8,3,2,2,322,7,Potential Loyalists
CUST000901,1632,2,2775.63,1,2,4,124,7,Potential Loyalists
CUST000902,245,2,2488.08,4,2,4,424,10,Loyal Customers
CUST000903,392,2,912.0500000000001,3,2,2,322,7,Potential Loyalists
CUST000904,286,3,1953.0,4,4,3,443,11,Loyal Customers
CUST000905,815,2,680.8199999999999,2,2,1,221,5,At Risk
CUST000906,779,1,1667.11,2,1,3,213,6,At Risk
CUST000907,53,5,4250.27,5,5,5,555,15,Champions
CUST000908,124,2,1605.5700000000002,5,2,3,523,10,Loyal Customers
CUST000910,282,4,2497.09,4,5,4,454,13,Champions
CUST000911,135,3,3121.19,5,4,4,544,13,Champions
CUST000912,687,2,852.6199999999999,2,2,2,222,6,At Risk
CUST000913,1369,1,70.98,1,1,1,111,3,Lost Customers
CUST000914,684,2,2541.61,2,2,4,224,8,Potential Loyalists
CUST000915,746,2,2639.45,2,2,4,224,8,Potential Loyalists
CUST000916,79,6,5177.92,5,5,5,555,15,Champions
CUST000918,63,3,1174.49,5,4,2,542,11,Loyal Customers
CUST000919,652,3,1787.96,3,4,3,343,10,Loyal Customers
CUST000920,685,1,1246.58,2,1,2,212,5,At Risk
CUST000922,932,4,1589.24,2,5,3,253,10,Loyal Customers
CUST000923,1174,3,4253.8099999999995,1,4,5,145,10,Loyal Customers
CUST000925,1150,3,3301.19,1,4,4,144,9,Potential Loyalists
CUST000926,150,1,476.98,5,1,1,511,7,Potential Loyalists
CUST000927,136,1,1955.98,5,1,3,513,9,Potential Loyalists
CUST000928,20,3,2866.66,5,4,4,544,13,Champions
CUST000929,362,2,973.5799999999999,4,2,2,422,8,Potential Loyalists
CUST000930,468,1,393.43,3,1,1,311,5,At Risk
CUST000931,74,3,2643.8900000000003,5,4,4,544,13,Champions
CUST000932,521,2,1441.1,3,2,3,323,8,Potential Loyalists
CUST000933,1754,1,678.05,1,1,1,111,3,Lost Customers
CUST000934,1017,2,1267.36,2,2,2,222,6,At Risk
CUST000935,217,5,5969.429999999999,4,5,5,455,14,Champions
CUST000936,264,2,2174.06,4,2,3,423,9,Potential Loyalists
CUST000938,736,3,1847.5500000000002,2,4,3,243,9,Potential Loyalists
CUST000939,828,4,4812.15,2,5,5,255,12,Loyal Customers
CUST000940,530,2,2461.5,3,2,4,324,9,Potential Loyalists
CUST000941,585,2,3344.98,3,2,5,325,10,Loyal Customers
CUST000942,376,1,382.8,4,1,1,411,6,At Risk
CUST000943,1450,1,526.11,1,1,1,111,3,Lost Customers
CUST000944,1768,1,2105.79,1,1,3,113,5,At Risk
CUST000946,227,4,4662.33,4,5,5,455,14,Champions
CUST000947,42,5,4420.2,5,5,5,555,15,Champions
CUST000949,902,4,2782.6000000000004,2,5,4,254,11,Loyal Customers
CUST000951,1371,2,2079.14,1,2,3,123,6,At Risk
CUST000952,719,1,527.57,2,1,1,211,4,At Risk
CUST000953,542,2,1147.2,3,2,2,322,7,Potential Loyalists
CUST000954,1152,1,663.14,1,1,1,111,3,Lost Customers
CUST000955,713,1,398.39,2,1,1,211,4,At Risk
CUST000956,48,3,3677.85,5,4,5,545,14,Champions
CUST000957,531,3,5035.11,3,4,5,345,12,Loyal Customers
CUST000958,354,6,7555.56,4,5,5,455,14,Champions
CUST000960,211,3,3757.79,4,4,5,445,13,Champions
CUST000961,282,3,4119.36,4,4,5,445,13,Champions
CUST000962,913,1,410.98,2,1,1,211,4,At Risk
CUST000963,634,2,2310.05,3,2,4,324,9,Potential Loyalists
CUST000966,379,4,1736.32,4,5,3,453,12,Loyal Customers
CUST000967,390,3,3259.89,3,4,4,344,11,Loyal Customers
CUST000968,440,3,681.48,3,4,1,341,8,Potential Loyalists
CUST000969,22,2,1862.25,5,2,3,523,10,Loyal Customers
CUST000970,712,1,409.74,2,1,1,211,4,At Risk
CUST000971,486,2,1036.13,3,2,2,322,7,Potential Loyalists
CUST000975,941,1,350.63,2,1,1,211,4,At Risk
CUST000976,1052,2,745.22,2,2,2,222,6,At Risk
CUST000978,134,1,1671.51,5,1,3,513,9,Potential Loyalists
CUST000979,209,5,1627.43,4,5,3,453,12,Loyal Customers
CUST000981,170,2,2409.76,5,2,4,524,11,Loyal Customers
CUST000982,1203,1,39.07,1,1,1,111,3,Lost Customers
CUST000983,716,1,1222.9,2,1,2,212,5,At Risk
CUST000984,845,2,2733.5600000000004,2,2,4,224,8,Potential Loyalists
CUST000985,932,3,2091.04,2,4,3,243,9,Potential Loyalists
CUST000986,580,1,613.82,3,1,1,311,5,At Risk
CUST000987,215,1,888.46,4,1,2,412,7,Potential Loyalists
CUST000988,297,4,6325.16,4,5,5,455,14,Champions
CUST000989,1213,1,283.23,1,1,1,111,3,Lost Customers
CUST000991,457,4,5197.26,3,5,5,355,13,Champions
CUST000992,454,3,2078.02,3,4,3,343,10,Loyal Customers
CUST000993,1720,1,300.81,1,1,1,111,3,Lost Customers
CUST000994,591,2,2499.3,3,2,4,324,9,Potential Loyalists
CUST000996,312,5,2505.74,4,5,4,454,13,Champions
CUST000997,442,3,637.36,3,4,1,341,8,Potential Loyalists
CUST000998,1013,1,233.25,2,1,1,211,4,At Risk
